userName Labels,Major Labels,Department Labels,program labels,researchExp,industryExp,internExp,journalPubs,Term Label,confPubs,University Labels,admit,normalized_cgpa,normalized_topper_cgpa,greTotal
,,27.0,,,,,,,,,0.0,,,334.0
,,,,,,,,1.0,,52.0,,,0.92,334.0
,,,,,,0.0,,,,,,0.789,,334.0
,,,,,,,,,,,0.0,0.83,0.83,331.0
,,,,,,,0.0,,,,0.0,,,
10221.0,,,,,,,,,,52.0,,0.943,0.943,
,,20.0,,,,,,,,,,0.75,,
10237.0,,,,,,,,,,52.0,0.0,,0.69,
10238.0,,,,,,,,,,,,0.61,,
10257.0,,,,,,,,,,,,,,
,,,1.0,,,,,,,,,,0.84,
10292.0,,,,,,,,,,52.0,,0.966,,315.0
10310.0,,,,,,,,,,,,,0.87,330.0
,,,,0.0,,,,,,,0.0,,0.96,
,,,1.0,,,,,,,,,,,
,,,,,,,,,,,0.0,0.833,,
,,,,,,0.0,,,,52.0,0.0,,0.9,
10358.0,,,,,,,,,,52.0,0.0,0.5907,,
,,,,,,,0.0,,,,,,,
10410.0,,,,,24.0,2.0,,,,52.0,0.0,,0.8,312.0
10421.0,,,,,,,,,,52.0,0.0,0.802,0.9,
10440.0,,,,,,,,,,52.0,,,0.81,
,,,1.0,,,,,,,,,,0.954,322.0
10465.0,,,,,,,,,,,0.0,,,315.0
10473.0,,,,,0.0,,,,,52.0,0.0,0.7,0.7,320.0
10542.0,,,,,,,,,,,0.0,,,
,,,,0.0,,,,,,52.0,,,,323.0
,,,,,,,,,0.0,,0.0,0.7804,0.7804,314.0
10608.0,20.0,,,,,,,,,52.0,,,,
,,,,,,,,,,,0.0,0.605,0.8,
,,,,,36.0,,,,,,,,,
,,,,0.0,,,,1.0,,52.0,0.0,,,319.0
10672.0,,,,,0.0,,,,,,0.0,,,309.0
,,,,,0.0,,,,,52.0,,,0.95,321.0
10684.0,20.0,,,,,,,,,,0.0,0.62,,
10746.0,,,,,,,,,,,0.0,0.64,,
,,,,,,,,1.0,,,,,,311.0
10890.0,,,1.0,,,,,,,,0.0,,0.72,316.0
10908.0,,,,0.0,,0.0,,,,,,,,
,,,,,,0.0,,,,,0.0,,,
,,,,,,,,,,,,,,314.0
10941.0,,,,,,,,,,52.0,,,,327.0
,,,,,,0.0,,,,,,0.6312,0.6312,
11005.0,,,1.0,,,,,,,,,0.739,,
,,,,,,,0.0,,,,,0.7436,,
11022.0,,,,,,,,,,,,0.79,,
11052.0,,,,,0.0,0.0,,,,,,0.835,0.95,
,,,,,,,0.0,,,,,0.62,0.82,
,,,,,,0.0,,,,52.0,,0.674,,318.0
,,,,,,,,,,,,,,
,,,,,,,0.0,,,52.0,,0.625,,
11121.0,,,,,,,,,,52.0,0.0,,,324.0
,27.0,,,,,,,,,52.0,,0.7,,
,,,,,,,,,,,,,,328.0
,,,,,,,,1.0,,,,0.871,0.96,
,,,,0.0,,,,,,52.0,,0.832,,325.0
,,,,,,,,,,,,0.71,,
,,27.0,,6.0,,4.0,,,,52.0,0.0,0.866,0.92,
,,,,,,,1.0,,,,0.0,,0.745,322.0
,,,,,,,0.0,,,,,,,329.0
11390.0,,,,,,,,,,52.0,,0.653,,319.0
,,,,,,,,,,52.0,,0.848,,323.0
,,,,,,,,,,,,0.687,0.95,
,,,,,,,,,,52.0,,,,320.0
,,27.0,,,,,,,0.0,52.0,0.0,,,
11497.0,,,,,,,,1.0,0.0,,,,,
,,52.0,1.0,,,,,,,,,,0.913,318.0
,,,,,,,,,,,,,,
,,,,,,,,,,52.0,0.0,0.9,0.9125,
,,,1.0,,,,,,,52.0,,,,311.0
,,,,,,,0.0,,,52.0,,,0.93,
11590.0,,,,,,,,,,,,,0.84,
11604.0,,,,,,,,,,52.0,,0.65,0.65,321.0
,,,,,,,,,,,,0.828,,
,,,1.0,,,,,,0.0,,0.0,0.71,,328.0
11678.0,,,,,0.0,,,,,52.0,,,0.83,
,,52.0,1.0,,,0.0,,,,52.0,,0.832,,320.0
11713.0,,,1.0,,,,,,,,,0.9,0.94,
,,,,,,,,1.0,,52.0,,0.67,,303.0
11768.0,,,1.0,,,,,1.0,,,0.0,0.899,,332.0
11769.0,,,,,,,,,,,,,,320.0
,,,1.0,,,,,,,,,,,315.0
,,,,0.0,,0.0,,,,52.0,,,,329.0
11805.0,27.0,,,,,,,,,,,,,330.0
,,,,,,,,,,,,,0.75,
,,,1.0,,,,,,0.0,,0.0,,,317.0
,,,,,,,,,,,,,,324.0
,,,1.0,0.0,,,,,,,,,0.81,311.0
,,,,,,0.0,,,,,,0.83,,315.0
,,,,,,,,,,52.0,,,,311.0
11897.0,28.0,,1.0,,,,,,,,,,,
11918.0,,,,,,,,1.0,,,,,0.91,
11961.0,,,1.0,,,,0.0,,,,,,,
,,,1.0,,,,,,,,,,0.985,
11972.0,,,,,,,,,,,0.0,,,331.0
,,52.0,,,,,,1.0,,,,0.089,0.093,
,,,,,,,,,,,0.0,,0.883,
,,,,,,,,,,52.0,0.0,0.62,0.78,
12021.0,,20.0,,,,,,,,52.0,,,,320.0
,,,1.0,,,,,,,,0.0,0.654,0.654,329.0
12040.0,,,,,,,,,,52.0,,,,
,52.0,,,,,,0.0,,,,,,1.0,
,,,,,,,,,,,0.0,,,327.0
,,,,,,,,,,,0.0,0.753,0.83,
12077.0,20.0,,,,,,0.0,,0.0,,,0.74,0.94,
12087.0,,27.0,,,,,,,,,,,,328.0
,,,,,,,,,,,,,,321.0
12120.0,,,,,,,,,,52.0,0.0,0.847,,
,,,,,,,,,,,0.0,0.815,0.93,316.0
12163.0,,,,,,,,,,52.0,,0.69,,
,,,,,,,,,,52.0,,,0.964,
12187.0,,,,0.0,,,,,,,,,,
,52.0,,1.0,,0.0,,,,,,,0.805,,
,,,1.0,,,0.0,,,,,0.0,0.65,0.78,
12227.0,,,2.0,,,,,1.0,,52.0,0.0,,0.9,312.0
,,,,,,,,,,,0.0,,,
,,,,,,,,,,,0.0,,0.79,316.0
,,28.0,,,,,,,,52.0,,,,323.0
12271.0,52.0,,,,,,,,,,0.0,,0.87,
12286.0,,,1.0,,,,,,0.0,52.0,0.0,,0.97,293.0
12292.0,,52.0,,,,,,,0.0,,0.0,,0.887,324.0
,20.0,27.0,,,0.0,,,,,,,,,
,,,,,,,,,,52.0,,0.8075,,
12354.0,,,,,0.0,,,,,52.0,,0.76,,
12363.0,,,,,,,,,,52.0,,,,
,20.0,20.0,,,,,,,,,0.0,,0.765,
,,28.0,,,30.0,,,,,,0.0,0.554,,
12381.0,,,,,,0.0,,,,,,0.896,,
12390.0,,,,,,,,,,,0.0,,0.95,
,,,,,,,,,0.0,,,0.866,,
,,,1.0,0.0,,,,,,,0.0,,0.93,319.0
12441.0,,,,,,,,,,52.0,,0.65,,325.0
,,,,,,,,,,,,0.84,,
12487.0,,,,,,,,,,,,,,
12493.0,,,,,,,,,,,,,0.97,
,,,,,,,,,,,0.0,0.8565,0.966,324.0
12533.0,,,,,,,,,,,0.0,0.875,,
,,,,,,,,,,,,0.762,,
12550.0,,,,,,,,1.0,,52.0,0.0,0.8015,,
,,,1.0,,,,,,,52.0,,0.789,,330.0
12597.0,,,,,,,,1.0,,52.0,,,0.82,324.0
,,,,,,,0.0,,,,,0.789,,332.0
12617.0,,,,,0.0,,,,,,0.0,,0.867,326.0
12627.0,,,1.0,,0.0,,,,,,0.0,,,312.0
,,20.0,,,,,,1.0,,,,,,
12648.0,,,,,,,0.0,,,,,,,312.0
,,,,,,,,,,52.0,0.0,,0.79,322.0
,,,,,,0.0,,,,,0.0,0.671,,315.0
,,,,,,,,,,,0.0,0.869,,318.0
,,,,,,,,1.0,,,0.0,0.55,,
12713.0,,,,,,,,,,52.0,0.0,0.824,0.824,314.0
12730.0,,,,,,,,,,,0.0,,0.95,315.0
12740.0,27.0,,,,,,,,,52.0,,0.79,0.85,310.0
,,,,,,,,,,,,,0.8431,
,,,,,,,,,0.0,,0.0,,,
,,,1.0,0.0,,,,,,,,0.64,,319.0
,,,,,,0.0,,,,52.0,0.0,,,
,,,,0.0,,,,,,52.0,,0.6,1.0,
,,,,0.0,,,,,,,0.0,0.86,,
,,,1.0,,,,,,,,,0.8755,0.886,
,,,,,,,,,,,,,,
12924.0,,,,,,0.0,,,,,,,0.99,314.0
12951.0,,,1.0,,,,,,,,0.0,,,335.0
12975.0,,,,,,,,,,,0.0,,0.76,
,,,1.0,,,,,,,,0.0,,,
,,,,,,,,,,52.0,,,,
,,,,,,,0.0,,,,0.0,0.924,,
13122.0,,27.0,1.0,,0.0,,,,,,,,,
13144.0,,20.0,,,,,,,,52.0,,0.82,,311.0
13146.0,,,,,,0.0,,,,52.0,0.0,0.76,0.76,325.0
,,,,,,,0.0,,,,,0.846,,312.0
13238.0,,,,,0.0,,,,,52.0,,0.82,0.95,323.0
,,,,,,,,,,,,,,329.0
13262.0,,,,,,,,,,52.0,0.0,0.747,,
13347.0,20.0,,1.0,,,,,,0.0,,0.0,,,324.0
,,,,,,,,,,,,0.7,0.85,
,,,,,,0.0,,,,,0.0,,,
,,,,,,,,,,,,,,328.0
,,,,0.0,,,,,,,,,0.66,329.0
13461.0,,,1.0,,,0.0,,,,,,0.796,,
13462.0,,,,0.0,,,,,,,0.0,,,
13468.0,28.0,,,,,,,,,,0.0,,0.911,
13488.0,,,,,,,,,,52.0,0.0,0.69,,
,,,,,,,,,0.0,52.0,0.0,0.67,0.67,
,,,1.0,,,,,,,52.0,0.0,0.898,0.976,319.0
13543.0,52.0,,,0.0,,,,,,52.0,,,,
13547.0,8.0,,,,,,,,,,,,,319.0
,,,,,,,0.0,,,,,,,318.0
13591.0,,27.0,,,,,,,,52.0,0.0,,0.7057,
13592.0,,,,,,,,,,,,0.81,,
,,,,,,,,,,52.0,,0.73,,
,,,,,,0.0,,,,52.0,,0.785,,
13621.0,,,,,,,,,,,0.0,,,304.0
,,,,,,,,,,,,,0.64,
13644.0,,,,,,,,,0.0,,0.0,,,314.0
,,28.0,,,,,,,,51.0,,,,
,,27.0,,,,,,,,,0.0,0.83,0.84,
83.0,,,,,,0.0,,,,51.0,0.0,,,
,,,,,,,,,0.0,51.0,,,,317.0
,,,,,,8.0,,,,,,0.632,,
,,,,,,,,,,51.0,0.0,,,
134.0,,,,,,,,,,51.0,0.0,,,
,,,,,,,,,,,0.0,,,
,,,,,,0.0,,1.0,,,,,,
,,,,,,,0.0,,,51.0,,,0.82,
274.0,39.0,,,,,,,,,,0.0,0.712,,
288.0,,,,,,,,,,51.0,,0.895,0.968,
,,20.0,,,,,,,,,0.0,,,315.0
,,,1.0,,,,,1.0,,,0.0,,0.85,
,,28.0,,,19.0,,,,,,,0.929,,
,,,,,,,,,,,,,0.82,
,,,,,,0.0,,,,,0.0,0.71,0.93,328.0
,,,,0.0,,,,,,,0.0,,0.925,308.0
,,,,,,,,,,51.0,0.0,,,
,,,,,,,,,,,0.0,,,
,,,,,,,,,,51.0,,,,
434.0,,,,,0.0,,,,,,0.0,0.7144,0.758,316.0
498.0,,,,0.0,,,,,,,0.0,,0.96,
,,,,,,,,,,51.0,0.0,,,
,,,,,,,,1.0,,51.0,0.0,,0.5,
,,,1.0,,,,,,,,0.0,0.83,,
,,27.0,,0.0,,,,,,,0.0,,0.936,
,,,,,,,,,0.0,,0.0,0.924,0.977,
471.0,,,,,,0.0,,1.0,,,,,0.78,
567.0,,,,,,,,,,,,0.71,0.81,
,,,1.0,,,,,,,,,0.817,,
,,,,,,,,,,51.0,,,0.73,316.0
597.0,,,,,,,,,0.0,51.0,,,,
,28.0,,,,,,,,,51.0,0.0,0.852,0.95,
,,,,,,,,,,,,,,
718.0,,,1.0,,,,,,,,0.0,,,
,,,1.0,,,,,,,,,0.703,,299.0
,,,1.0,,,,,,,,,,0.87,
,,,,,,,,,,,0.0,,0.94,
,,52.0,,,,,,,,,0.0,0.75,0.75,
882.0,,,,,,,,,,51.0,,0.9,,
,4.0,,,,,,,,,51.0,0.0,,,
912.0,,,1.0,,,,,,,51.0,0.0,,0.714,
,,,,,,0.0,,2.0,,51.0,,,0.84,313.0
969.0,,,,,,,,1.0,,51.0,,0.928,0.95,311.0
,,,,,0.0,,,,,,,0.925,0.97,329.0
1006.0,28.0,,,,,,,,,51.0,0.0,,,320.0
1033.0,,,,,,,,,,51.0,,0.7355,,322.0
,20.0,20.0,,,,,,,,51.0,,,,316.0
,,,,,,,,,,51.0,,,0.7614,315.0
1058.0,33.0,,,,,,,,,,0.0,0.894,0.894,
,,,,,,,,,,51.0,,,,
,,,,,,,,,,,,0.9157,,323.0
,20.0,,,,,,,,,,,,,336.0
,27.0,,,,,,,,,51.0,0.0,,,328.0
,,,,,,,,,,,,0.829,0.885,
,,,,,,,,,,51.0,,0.7202,,
1205.0,39.0,,,,,,,,,,,,,304.0
,52.0,,,,,,,,0.0,,0.0,0.68,0.82,
,,,,,,,,,,,,,,
1278.0,28.0,,,0.0,,,0.0,,,,,,,
1281.0,,,,,,,,,,,,,,333.0
,,,,,,,,,,,,,,
,20.0,,,,,,,,,,,0.839,0.839,
,,,,,,0.0,,,,51.0,0.0,0.8525,,
1333.0,,,,0.0,,,,,,,,0.7,,310.0
1348.0,,,,,,,,,0.0,,0.0,,,320.0
1408.0,,,,,,,0.0,,,,,,,
1415.0,,,,,,,,,,,0.0,,0.828,324.0
1425.0,,,,0.0,,,,1.0,,,,,0.84,
1468.0,,,,,24.0,,,,,51.0,0.0,0.901,,
,,,,,,,,,,51.0,,0.882,,
1537.0,,,,,,,,,,51.0,,,,
,,,,,,,,,,51.0,,,0.932,
1581.0,,,,,,,,,0.0,,,0.819,,322.0
1627.0,,,,,,,,,,51.0,,,,
1640.0,,,,,,,,,,,,,0.945,319.0
,,,,,,,,,,,0.0,0.79,,314.0
,,,,,0.0,,,1.0,,51.0,,,,
1685.0,,,,,,,,,,,,,0.908,
1690.0,,,,,,,,,,,,0.804,,331.0
,,,,,,,,1.0,,51.0,,,,
,,,,,,,,,,51.0,0.0,,0.765,327.0
,,,1.0,,,,,,,51.0,0.0,0.75,0.75,
,,27.0,,,0.0,,,,,,,0.91,,
,,,,,,,,,,,0.0,,,
,,,,,,,,1.0,,51.0,0.0,0.8,1.0,324.0
,,,,,,,,,,,,0.76,,326.0
,28.0,,,,,,,,,51.0,,,,
1827.0,20.0,,,,,,,,0.0,51.0,0.0,,,
,,,,,0.0,,,,,,,,0.892,
,,20.0,,,,,,,,,,0.849,,
,,27.0,,,,,,,,,,,,
,,,,,,,0.0,,,,0.0,0.64,0.75,
,,,,,81.0,,,,,,,0.779,,
,,27.0,,,,,,,,,0.0,,0.952,312.0
1995.0,,,,,,,,,,,,,0.97,314.0
2010.0,,,,,,4.0,,,,,,,0.82,
2040.0,,,,,,,,,0.0,51.0,,,,324.0
2076.0,,,,,,,,1.0,,51.0,,0.67,,309.0
2124.0,,,1.0,,0.0,,,,,,0.0,0.754,,
,,,,,,,,,,51.0,,,,317.0
,39.0,,,,0.0,,,,,,,0.6,,
2165.0,,,,,,,,,,,,,0.819,
,,,,,,,,,,,,,,
,,,,,,,,,,51.0,,0.876,,318.0
2195.0,,,,,,,,,,51.0,,0.732,,312.0
2202.0,,,,,,,,1.0,,,0.0,,1.0,
2216.0,,17.0,,,,,,,,51.0,,0.83,0.87,
,,,,,,,,,,51.0,,,,
2271.0,,27.0,,,,,,,,51.0,,0.8,,
,,,,,,12.0,,,,51.0,,0.85,0.85,322.0
,,,,,0.0,,,,0.0,,,0.87,,330.0
,,20.0,,,,,,,,51.0,0.0,0.895,1.0,
2412.0,,,,,,,,,0.0,,,,0.7625,
2424.0,,,,,,,,,,51.0,,,,
2435.0,,,,,,12.0,,1.0,,,0.0,,,327.0
,,,,,,,,,,,,,,321.0
,,,,,0.0,0.0,0.0,,,,,0.945,,
,,,,,,,,,,,,,,
2513.0,,,,,,,,,,51.0,0.0,,,323.0
,,,,,,,,,,,0.0,,,319.0
,,,1.0,,,,,,,51.0,,,,319.0
2541.0,,,,,,,,,,,,,0.95,317.0
,,,,,,,,,,,,0.795,,328.0
,,,,,,,,,,,,0.85,,
2673.0,,,,0.0,,,,,,51.0,,0.769,,331.0
,,,,,,,,,,51.0,,,,313.0
,20.0,,,,,,,,,,0.0,,0.82,318.0
2763.0,,,,,,0.0,0.0,,,,0.0,,,
2784.0,,,,,0.0,,,,,,0.0,0.756,,334.0
,,20.0,,,,,,,,,,,0.84,
,,,,,,,,,,51.0,,,0.945,
,,,1.0,,,,0.0,1.0,,,0.0,,,
2948.0,,,,,0.0,,,,,,,0.838,,
,,,,,,36.0,,,,,0.0,,,
,,,,,,,,1.0,,51.0,,,0.9,327.0
3006.0,,,,,,,0.0,,,,,0.805,0.98,336.0
,,,,,36.0,,,,,51.0,,0.7937,0.7937,
,,,,,,,,,,,0.0,0.884,0.977,
,,,,,0.0,,,,,51.0,0.0,0.8185,0.87,316.0
,,28.0,,,,,,,,51.0,,,,325.0
,,,,0.0,,,,,,,,0.9,,326.0
3178.0,20.0,,,,,,,,,51.0,,0.825,,310.0
,,28.0,,,,,,1.0,,,0.0,,,330.0
3217.0,28.0,,1.0,0.0,,0.0,0.0,,,51.0,0.0,0.748,0.748,
,,,,,,,,,,,,0.765,,
3264.0,,,,,,,,1.0,,,,0.828,0.98,
3340.0,,,,,,0.0,,,,,,0.7495,,
,,,,,,0.0,,,,,0.0,,0.881,318.0
3458.0,,,,,,,,,,51.0,0.0,,0.79,
,52.0,52.0,1.0,,,,,,,,0.0,,,
,28.0,,,,,,,,,51.0,0.0,,,334.0
3533.0,,,,,,,,,,,,,0.916,322.0
,,,,,,,,,,51.0,,0.774,,
,,,,,,0.0,,,,51.0,0.0,0.73,0.8,329.0
3574.0,,,,,,,,,,51.0,,,0.98,
,20.0,,,,,,,,,51.0,,,,
,,,,,,0.0,,,,,,,,
3600.0,,,,,,0.0,,,,51.0,,0.948,,331.0
3621.0,,,,,,,,,,,,,0.93,317.0
,,,,,,0.0,,,,,,0.75,,
,,,,,,,,,,51.0,0.0,,0.75,
3647.0,27.0,,,,,,,,,,0.0,0.7464,0.88,
,,,,,0.0,,,,,,,0.751,,
3703.0,,,,,,3.0,,,,51.0,,,0.97,
3711.0,,,,,,,,,,51.0,0.0,,0.85,324.0
3738.0,,,,,,,,1.0,,,0.0,0.895,0.95,320.0
,,,,,,,,,,,,,0.9,
,,,,,,,0.0,1.0,,51.0,,,,328.0
,,,,,0.0,,,,,51.0,,,0.889,327.0
3809.0,,,,,,,,,,,,0.957,,
,,,,,,,,,,,0.0,,,
,,,,,,,,,,,,,,
,,27.0,,,,,,,,51.0,0.0,,,
3880.0,,,,,,,,,,51.0,,,,316.0
,,,,,0.0,,,,,,,,0.83,324.0
3925.0,,,,,,,,,,,0.0,,0.91,320.0
,27.0,,,,,,,1.0,,,0.0,0.936,0.97,327.0
,,,,0.0,,,,,0.0,51.0,,0.73,,330.0
3933.0,,,,,,,,,,,,0.6491,,
,,,,,,,,,,,,,0.94,168.0
3998.0,20.0,,,,,,,,,,,0.94,,336.0
,,,,,,,,,0.0,,0.0,0.7926,0.83,323.0
4051.0,,,,,,,,1.0,,,,,,
,20.0,,,,,0.0,,,,,0.0,,,330.0
,,,,,,,,,,51.0,,0.876,,310.0
,,,,,,,,,,,,,0.772,314.0
,,,,,,,,,,51.0,0.0,,,319.0
4150.0,,,,,,,,,,51.0,,0.917,0.942,
4157.0,,,,,,,,,,,0.0,,0.81,
4153.0,,,,,,,,,,,0.0,0.905,,319.0
4175.0,,,,,,,,,0.0,,0.0,0.84,,
4186.0,,,,0.0,,,,,,,,,,
,,,,,,,,,,,,0.6,0.6,
,28.0,,,,,,,,,,,,,
,,,,,,,,,,51.0,,0.772,0.772,324.0
,,,,,,6.0,,,,,,0.742,0.97,327.0
,,,,,,,,,,,,0.77,,
,,,,,,,,,,51.0,,0.876,,320.0
,,,1.0,,,,,,,51.0,,,,319.0
,,,,,,,,,,51.0,,,,
,52.0,,,,,0.0,,,,51.0,,,,319.0
,,,,,,,,,,,0.0,0.916,0.916,
,,,,,,,,,,51.0,,0.85,0.85,331.0
,,,,,,,,,,51.0,0.0,,0.92,
,,,,,,,0.0,1.0,,51.0,,0.74,,
,,,,,,,,,,,0.0,0.91,,325.0
,,,,,,,,,,51.0,,0.933,0.959,328.0
4442.0,,,,,,,,,,51.0,0.0,0.909,0.95,
4458.0,,,,,,,,,,,,,,
,,,,0.0,,,0.0,,0.0,,,,,314.0
,28.0,,,,,0.0,,,,,,0.862,,
,,,,,,,,,0.0,,,,0.92,
4522.0,,27.0,,,,,,,,,0.0,,0.96,318.0
,,,,,0.0,,0.0,,,,,,,320.0
4575.0,,,,,,,0.0,,,,,0.919,,
,,,,,0.0,,,,,,,0.819,,334.0
,,27.0,,0.0,0.0,,,,,51.0,0.0,,0.903,
4605.0,,20.0,,,,,,,,51.0,0.0,0.734,0.86,
4607.0,,,,,,,,,,51.0,,0.881,,
,,,,,,,,,,,,,,318.0
,,,,,,,,,,,,,,
4644.0,,,,,,0.0,,,,51.0,,0.8018,,
4663.0,,,,,,,0.0,,,51.0,,,,330.0
,,,,,,,,,,,,,,322.0
,,,,,,,,,,,,0.892,,
4726.0,,,,0.0,0.0,,,,,,0.0,0.72,,323.0
4732.0,,,,,,,,,,51.0,0.0,,,
,,,,,,,,,,51.0,0.0,,0.82,
,20.0,20.0,,,,,,,,51.0,,,0.75,
4807.0,,,3.0,,,0.0,,1.0,,51.0,,0.71,0.93,328.0
4823.0,,,,,,,,,,,,0.75,,305.0
,20.0,,1.0,,,0.0,,,,,0.0,0.82,0.82,325.0
,,,,,,,,,,,0.0,0.929,,322.0
4863.0,,,,,,,,,,51.0,,,1.0,
,,,,,,,,,,,0.0,,0.623,313.0
4893.0,,,,,,,,,,51.0,0.0,,,
,,,1.0,,,,,,,51.0,0.0,,0.756,
4910.0,,,,,0.0,,,,,51.0,,,,320.0
4921.0,,,,,,,,,,,,,0.99,321.0
5009.0,20.0,,,,,,,,,,0.0,,,328.0
,,,,,,,,,,,,0.921,,
,,,,,32.0,,0.0,,,51.0,0.0,,0.972,318.0
,,,,,,,,,0.0,51.0,,,,
5049.0,20.0,,,,,,,,,,,,0.78,
,,,,,,,,,,,0.0,0.5872,0.5872,301.0
5093.0,28.0,,,,,,,1.0,,,,,,
,,20.0,,,,,,,,,0.0,0.852,,
,,,,,,,,,,,0.0,0.851,,320.0
5209.0,,,,,,,,,,,,,,
5229.0,,,,0.0,,,,,,,,,,332.0
5247.0,,,,,,,0.0,,,,,0.9293,,
5259.0,,,,,,,,,,51.0,0.0,,,321.0
,,,,,,,,,,,,0.874,,
,,,,,,,,,,51.0,,,0.96,
,,,,,,,,,,51.0,,,0.94,328.0
,,,,,,,,,,,0.0,0.92,,
5403.0,,,,,,0.0,,,,,,,,321.0
,,,,,,,,,,,,0.79,,
,,,,,,,,,,51.0,,0.87,,
,,,,,,,,,,51.0,,,,
5573.0,20.0,,,,0.0,,0.0,1.0,,,,,0.97,327.0
,52.0,,,,,,,,,,,,0.92,
,20.0,,,,,,,,,51.0,,,0.6579,315.0
5598.0,,,,,,,,,,51.0,,,,326.0
,,,,,,,,,0.0,51.0,,,,305.0
,,,,,,,,,,51.0,,0.89,,
5713.0,,,,,,,0.0,,,51.0,,0.645,,
5730.0,,,,,,,,,,,0.0,0.85,,
5735.0,,,1.0,0.0,,,,,,51.0,,0.681,0.79,317.0
5771.0,,27.0,,,,,,,,51.0,,0.792,,
,,,,,,,,,,51.0,,,0.91,
5804.0,,,,,,,,,,,0.0,,,320.0
5806.0,,,,,,,,,,,,,,
,,20.0,,,,,,,,,,0.66,,
,,,,0.0,,,,1.0,,,0.0,,,
,27.0,,,,,,,,,51.0,,,,320.0
,,,,,,,,1.0,0.0,51.0,0.0,,,325.0
5967.0,20.0,,,,,,0.0,,,51.0,,0.9925,0.9925,
,,27.0,,,,,,1.0,0.0,,0.0,,0.89,
,,,,,,,,,,,0.0,,,
5994.0,,,,,,,,,,,0.0,0.83,0.958,328.0
6023.0,,,,,,,,,,51.0,,,0.95,
6030.0,,,,,,,0.0,,,,0.0,,,
,,,,,,,,,,,,,0.86,
,,,,,,8.0,,1.0,0.0,51.0,,0.791,1.0,
6137.0,,20.0,,,,,,,,,,0.8,0.96,
6145.0,,,,,,,,,,,,,,
,,27.0,,,,,,,,,,0.888,0.93,
6151.0,,,,,,0.0,,,,51.0,,,0.92,
,,,,0.0,,,,,,51.0,0.0,0.864,0.923,324.0
6216.0,,,1.0,,,,,,,51.0,0.0,,,320.0
,,,,,,,,,,,0.0,0.764,0.939,322.0
,,,,,,0.0,,1.0,,,,,,321.0
,,,,,,,,,,,0.0,,0.831,316.0
,,,,,,,,,0.0,,,,0.897,329.0
,,27.0,,,,,,,,,,0.982,,315.0
6253.0,,,,,,,,,,,,,0.98,
6262.0,,,,0.0,,,,,,51.0,0.0,,,318.0
6268.0,,27.0,,,,,,,,,,,,323.0
,20.0,,,,,,,1.0,,,0.0,,,
,,20.0,,,,,,,,51.0,,0.7236,,
,,,,,,0.0,,,0.0,51.0,0.0,,,
6344.0,,,,,,,,1.0,,,,,0.945,
,,,,,,,,,,51.0,,0.901,0.95,
6378.0,,,,,0.0,,,,,51.0,,0.71,0.76,319.0
,,,,,,,0.0,,,,0.0,0.821,,321.0
6393.0,,,1.0,,,,,,0.0,51.0,0.0,,0.967,
,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,
,,52.0,,,,,,,,51.0,,,0.718,
6437.0,,,,,,,,,,,0.0,,,
6435.0,,,,,,,0.0,2.0,,,,,0.86,316.0
6492.0,,,1.0,,,,,,,51.0,0.0,,,
6515.0,,,,,,,,,0.0,51.0,0.0,,,
,,,,,,,,,,,,0.93,,327.0
6579.0,,,,,0.0,,0.0,,,51.0,,,0.912,
,33.0,,,,,,,,,,,,,324.0
,,,,,,,,,,,,,0.8254,324.0
6695.0,,,,,0.0,,,1.0,,,0.0,,0.75,312.0
6716.0,,,,,0.0,,,,,,0.0,0.62,,
6784.0,,,,,,,,,0.0,51.0,,,,328.0
6787.0,,,,0.0,,,,,0.0,51.0,,,0.98,
6830.0,,,,,,,,,,51.0,,0.84,,
,,,,,,,,,,,,0.68,,320.0
,,,,,34.0,,,,,51.0,,0.855,,
,,,,,,0.0,,,,,,,,327.0
6907.0,,,,,,,,,,,,,,
6908.0,,,,,,0.0,,,,51.0,0.0,,,325.0
6929.0,,,,,,,0.0,1.0,,,,0.85,,314.0
,,28.0,,,,,,,,51.0,0.0,0.874,,
,,,1.0,,,,,,,51.0,0.0,,,
,,,,0.0,,,,1.0,0.0,51.0,0.0,,,316.0
6968.0,,,,,,,,,,,0.0,0.899,,
,,,,,,,,1.0,,51.0,,,0.84,
,20.0,,,0.0,,,,,,,,,0.93,309.0
,,,,,,,,,,51.0,0.0,0.8236,,
,,,,,,,,,,,,,,319.0
7035.0,,,1.0,,0.0,,,,,,,0.873,,
7042.0,,28.0,1.0,,,,,,,,0.0,0.81,,
,,20.0,,,,,,,,,,0.899,0.92,
7135.0,,27.0,,,,,,,0.0,,,0.771,0.86,
,,,,,,,,1.0,,,,0.932,0.976,315.0
7179.0,,,,,,,,,0.0,,,0.954,,316.0
7187.0,,,,,,,,1.0,,51.0,,,0.92,
7195.0,,27.0,,,,,,,,,0.0,,,324.0
,,,,,,,,,,,0.0,,,
,,,,,,,,,,,0.0,,,
,,,3.0,,,,,,,,0.0,,,334.0
,,,,,0.0,0.0,,,,,,,,
,,27.0,1.0,,,,,,,,0.0,,,315.0
7334.0,,,1.0,,,,,,,51.0,,,0.916,326.0
7411.0,,,,,20.0,,,,,,,0.757,,307.0
7429.0,,,,,0.0,,,,,51.0,,,,
,,20.0,,,,,,,0.0,51.0,0.0,0.75,,
